YearMonth,CO_ppm,NO2_ppb,PM25_ugm3,EV_Total,Year,Renewable_Share,Coal_Share,AWND,PRCP,TAVG
2018-07-01,0.532258064516129,39.81612903225806,8.841935483870968,-0.9227808402440397,2018,1.0358988348650564,0.35626372357088765,0.43519995984439913,-1.3423373046014166,1.6758840790083966
2018-08-01,0.5545454545454546,42.03103448275862,24.870967741935484,-0.9062771843684644,2018,1.0358988348650564,0.35626372357088765,-0.2528719523029721,-1.277251191747239,1.5021082955926626
2018-09-01,0.53,28.775,7.958620689655173,-0.8868315724455039,2018,1.0358988348650564,0.35626372357088765,0.3978382753277108,-0.7390487550771875,0.691025493856197
2018-10-01,0.6774193548387096,31.693548387096776,13.712903225806452,-0.8520303850557037,2018,1.0358988348650564,0.35626372357088765,-1.3228324917677485,0.22314178298449702,0.2041291246763651
2018-11-01,0.6260869565217392,32.916666666666664,10.66,-0.8188436857406882,2018,1.0358988348650564,0.35626372357088765,0.11117362307619393,0.8384740233992448,-0.5145064287427474
2018-12-01,0.567741935483871,31.8,7.0,-0.7963484852320236,2018,1.0358988348650564,0.35626372357088765,0.7382703605260325,1.1973760119366996,-1.141797881503654
2019-01-01,0.7555555555555555,38.36774193548387,10.64516129032258,-0.7592152595119791,2019,-1.0951344285204747,2.1071209049544435,-0.5147277668606842,0.04118168644691139,-0.8019936576781466
2019-02-01,0.5720000000000001,31.56428571428572,7.607142857142857,-0.7432497663279987,2019,-1.0951344285204747,2.1071209049544435,-0.14752750574605172,0.09994486158356679,-1.730713073206499
2019-03-01,0.4333333333333333,35.95,7.674193548387097,-0.7372582216949093,2019,-1.0951344285204747,2.1071209049544435,-0.1055702744038871,-0.8931076343850716,-0.736065384190529
2019-04-01,0.4833333333333333,29.326666666666664,5.468,-0.7126103704198653,2019,-1.0951344285204747,2.1071209049544435,0.9809140200991727,0.1054147045296772,-0.35294307078890214
2019-05-01,0.5419354838709678,38.15806451612904,8.212903225806452,-0.6977212026190746,2019,-1.0951344285204747,2.1071209049544435,-0.0688382414535665,-0.9372176522715961,0.5762460200926419
2019-06-01,0.4566666666666666,29.65172413793104,5.644827586206896,-0.678741998362163,2019,-1.0951344285204747,2.1071209049544435,0.37494159746938693,-0.9827327674286811,0.7370445029034254
2019-07-01,0.4935483870967742,28.625806451612902,5.699999999999999,-0.6556368801363575,2019,-1.0951344285204747,2.1071209049544435,-0.4951788544091577,-0.8947636418825179,1.1291841498780544
2019-08-01,0.5357142857142857,31.741935483870968,7.338709677419355,-0.6388462041585983,2019,-1.0951344285204747,2.1071209049544435,-0.37564410311319724,-1.04691560346607,1.4273200960237056
2019-09-01,0.4933333333333333,27.81379310344828,5.29,-0.6209792027976493,2019,-1.0951344285204747,2.1071209049544435,-0.25436613669417124,0.04725371393754777,0.6797160587994271
2019-10-01,0.5642857142857143,29.393103448275863,7.203333333333333,-0.583128426822145,2019,-1.0951344285204747,2.1071209049544435,-0.3235966801530813,0.3770501161562495,-0.34883449722373183
2019-11-01,0.6133333333333333,26.616666666666667,9.596666666666666,-0.5726163155796591,2019,-1.0951344285204747,2.1071209049544435,-0.9909404460892038,-0.5216601345033262,-0.4937724644720046
2019-12-01,0.6516129032258065,30.6,7.670967741935483,-0.5569019649850895,2019,-1.0951344285204747,2.1071209049544435,-1.0088047388839863,1.3888205150505692,-0.9309837579800069
2020-01-01,0.4516129032258064,32.179310344827584,3.938709677419354,-0.509579525637516,2020,0.4773203284764811,0.24111172174315307,2.824525316738335,2.5772317136724947,-1.040169317629461
2020-02-01,0.5413793103448276,32.334482758620695,6.055172413793104,-0.49863688424175406,2020,0.4773203284764811,0.24111172174315307,0.4662515159281771,1.5308858855133116,-1.0743420345537362
2020-03-01,0.4444444444444444,32.73225806451613,6.193548387096774,-0.481343923085173,2020,0.4773203284764811,0.24111172174315307,1.264970358423855,0.12724389426874233,-0.9374984095104042
2020-04-01,0.3842105263157894,23.7551724137931,5.06923076923077,-0.4748859707860348,2020,0.4773203284764811,0.24111172174315307,0.3537088033532574,-0.5439911446961627,-0.2937031728724918
2020-05-01,0.4228070175438596,26.961290322580645,4.258064516129032,-0.47750502921846305,2020,0.4773203284764811,0.24111172174315307,0.43744123643119837,0.159561131491634,0.32686515950904443
2020-06-01,0.4614035087719298,21.99333333333333,5.42,-0.4733432377367962,2020,0.4773203284764811,0.24111172174315307,0.44827822377959187,-0.36137868156867403,0.6029734637713507
2020-07-01,0.5,23.89032258064516,5.28888888888889,-0.44327788203303076,2020,0.4773203284764811,0.24111172174315307,0.34567341173836347,-1.2742904510699864,1.2793327053677699
2020-08-01,0.5142857142857143,25.787096774193547,7.729629629629629,-0.4315100578434901,2020,0.4773203284764811,0.24111172174315307,-0.25610935181723676,-1.2169323732038915,1.3294155949434925
2020-09-01,0.54,37.86,42.95,-0.42081855903713916,2020,0.4773203284764811,0.24111172174315307,-0.3755693938936375,-0.11578775149284826,1.3050152126741286
2020-10-01,0.5370370370370371,26.496774193548383,8.274193548387096,-0.3991126638094803,2020,0.4773203284764811,0.24111172174315307,-0.27565826426876433,0.3847781511443324,0.13822454083067623
2020-11-01,0.52,26.916666666666668,7.75,-0.3706617961804994,2020,0.4773203284764811,0.24111172174315307,1.0380826091324085,1.2465544164063178,-0.719226786707597
2020-12-01,0.6322580645161291,29.51935483870968,8.45483870967742,-0.3561672810202115,2020,0.4773203284764811,0.24111172174315307,0.46844556254858866,1.2996470204153543,-0.9171927418171978
2021-01-01,0.535483870967742,27.961290322580645,6.974193548387096,-0.319249320376805,2021,0.21725644778268566,-1.076635959538086,-0.5149767975925517,1.7418010222335192,-0.9747148369804175
2021-02-01,0.425,29.99642857142857,4.832142857142857,-0.29919379073670366,2021,0.21725644778268566,-1.076635959538086,2.2176729989983093,1.4223923034078896,-1.4031828447229981
2021-03-01,0.5,31.44516129032258,7.270967741935484,-0.28448401049977784,2021,0.21725644778268566,-1.076635959538086,-0.3091528977048192,-0.16034940778776718,-0.8337851571464839
2021-04-01,0.4466666666666666,31.33333333333333,6.676666666666667,-0.24426531868125625,2021,0.21725644778268566,-1.076635959538086,0.41405310019672775,-0.9018894923260747,-0.2207303895300054
2021-05-01,0.4129032258064516,24.68387096774193,4.738709677419355,-0.21732130658874088,2021,0.21725644778268566,-1.076635959538086,0.7799830081136843,-0.5894560778078706,0.11813572447512512
2021-06-01,0.396,26.558333333333334,7.333333333333333,-0.192278802673194,2021,0.21725644778268566,-1.076635959538086,0.5545562391158563,-0.6740128242683869,1.326508035141322
2021-07-01,0.4039999999999999,28.35217391304348,6.674193548387097,-0.14771893180914064,2021,0.21725644778268566,-1.076635959538086,-0.19534585324179113,-1.4259405921997668,1.5941121238887768
2021-08-01,0.5,29.651612903225807,8.803225806451612,-0.11435284493026011,2021,0.21725644778268566,-1.076635959538086,0.2791822063299844,-1.2013257570915943,1.406756976001722
2021-09-01,0.4833333333333333,30.746666666666663,6.8133333333333335,-0.0883416481698425,2021,0.21725644778268566,-1.076635959538086,-0.23429425970572476,-0.1364627541882386,0.8474726788081699
2021-10-01,0.4806451612903226,26.03333333333333,6.280645161290322,-0.04593442807216853,2021,0.21725644778268566,-1.076635959538086,0.5846183989643492,0.8991441162602323,-0.15495846767911722
2021-11-01,0.5433333333333333,25.4,6.633333333333334,-0.008298917173302207,2021,0.21725644778268566,-1.076635959538086,1.3118835977953236,2.470243592928388,-0.5182139852811212
2021-12-01,0.4161290322580645,23.32258064516129,5.480645161290322,0.02356031416911275,2021,0.21725644778268566,-1.076635959538086,1.6694715235150366,0.9814928527241535,-1.4291335410933348
2022-01-01,0.5464285714285715,27.041935483870965,8.845161290322581,0.06141109014461701,2022,0.6841970870826278,-0.891060242158571,-0.9446725582888883,1.7474214113157611,-0.8903422730430194
2022-02-01,0.5857142857142856,26.99642857142857,8.585714285714285,0.09639166509828208,2022,0.6841970870826278,-0.891060242158571,-0.03296892211006894,0.3589845798204717,-0.9985845201877924
2022-03-01,0.532258064516129,27.990322580645163,6.993548387096775,0.12846616151733498,2022,0.6841970870826278,-0.891060242158571,-0.7291432269978132,0.7625485887436003,-0.6412317779342027
2022-04-01,0.4238095238095238,29.111538461538466,5.036666666666666,0.18239006321513868,2022,0.6841970870826278,-0.891060242158571,1.4438947887577995,0.06296069414059913,-0.8023584781638492
2022-05-01,0.3999999999999999,26.79655172413793,4.819354838709677,0.21493096730024044,2022,0.6841970870826278,-0.891060242158571,0.28142348291678265,0.5943885546847336,-0.24433948667616467
2022-06-01,0.4033333333333333,25.74333333333333,5.28,0.24980390971558655,2022,0.6841970870826278,-0.891060242158571,-0.038593459068369446,0.050465364841686004,0.6665217178998629
2022-07-01,0.4483870967741936,28.280645161290323,7.45483870967742,0.2964087988077003,2022,0.6841970870826278,-0.891060242158571,-0.5046420222200875,-1.3020913042089335,1.631619568016955
2022-08-01,0.5032258064516129,33.55483870967742,8.269565217391303,0.3402869969290669,2022,0.6841970870826278,-0.891060242158571,-0.10569478976982027,-1.3994444722406258,1.8462391094758783
2022-09-01,0.5321428571428571,30.741666666666664,12.183333333333334,0.3652577458190678,2022,0.6841970870826278,-0.891060242158571,-0.25089215798463227,-1.3930211704323492,1.310596492312534
2022-10-01,0.5928571428571429,36.89655172413793,23.717241379310344,0.43665399623731754,2022,0.6841970870826278,-0.891060242158571,-0.9771778359369301,-0.16215596142134503,0.8162220928305394
2022-11-01,0.5137931034482759,25.89333333333333,14.997509578544062,0.5006594790243314,2022,0.6841970870826278,-0.891060242158571,-0.6051093204794633,0.9579072913968877,-1.0059283091856939
2022-12-01,0.3896551724137931,24.723333333333336,6.277777777777778,0.5484842035507268,2022,0.6841970870826278,-0.891060242158571,0.1867918048074826,1.129078248178384,-1.417697033732557
2023-01-01,0.5096774193548387,28.46451612903226,7.725806451612903,0.617871313253689,2023,-1.4165849807466573,-0.09200990992278368,-0.9550141008008037,0.0346078385025033,-1.0177385471040454
2023-02-01,0.4499999999999999,28.211111111111112,7.625,0.670898277132168,2023,-1.4165849807466573,-0.09200990992278368,1.1593501992709407,-0.08126250427336154,-1.2258473874751077
2023-03-01,0.4580645161290322,32.56774193548387,7.106451612903226,0.7224901404997274,2023,-1.4165849807466573,-0.09200990992278368,1.0064887734528623,-0.37768784631625135,-0.9478180412517258
2023-04-01,0.38,24.62758620689655,5.933333333333334,0.8064793979012965,2023,-1.4165849807466573,-0.09200990992278368,1.0241866942942546,0.12408242540998123,-0.5721306930796194
2023-05-01,0.375,26.96190476190477,8.293548387096775,0.8870244140766587,2023,-1.4165849807466573,-0.09200990992278368,-0.1668318344430675,-1.0551454589079243,0.7513556160579868
2023-06-01,0.38,24.52758620689655,7.256521739130435,0.9768258285474523,2023,-1.4165849807466573,-0.09200990992278368,0.17495864789665377,-0.9106713502670779,0.907789665777606
2023-07-01,0.4052631578947368,27.276,7.553333333333333,1.054931173854251,2023,-1.4165849807466573,-0.09200990992278368,0.03899206544466489,-1.3739018111436507,1.5099258774291395
2023-08-01,0.4869565217391304,31.317241379310342,11.02258064516129,1.1758383918992268,2023,-1.4165849807466573,-0.09200990992278368,-0.2732924723160309,-1.2159789143417254,1.6701684872265656
2023-09-01,0.4666666666666667,29.203333333333333,7.136666666666667,1.2541590022826634,2023,-1.4165849807466573,-0.09200990992278368,-0.7252832506538806,-0.21700493701858187,0.8205454524825282
2023-10-01,0.5,23.83225806451613,7.693548387096774,1.3434940090874081,2023,-1.4165849807466573,-0.09200990992278368,-1.080525589661562,-0.416227657165911,0.28149328153898134
2023-11-01,0.5142857142857143,25.768965517241377,9.623333333333331,1.4058132487740915,2023,-1.4165849807466573,-0.09200990992278368,-1.3244802451102649,0.48835389280279257,-0.6247338216840035
2023-12-01,0.5434782608695652,26.264285714285712,7.267741935483872,1.4751286034515079,2023,-1.4165849807466573,-0.09200990992278368,-1.02785558987178,1.748224324041796,-0.6823695052276617
2024-01-01,0.4153846153846154,27.913636363636364,5.445161290322581,1.583442814513164,2024,-1.1707000517257142,-1.0987669357986554,-0.4090142211833189,1.0611819407830851,-1.254862952738625
2024-02-01,0.3362637362637363,25.107407407407408,4.289655172413793,1.6664992565826355,2024,-1.1707000517257142,-1.0987669357986554,-0.028757174522970733,-0.08422324495061391,-0.9428759582282227
2024-03-01,0.2571428571428572,26.357142857142858,4.763333333333334,1.724082664583284,2024,-1.1707000517257142,-1.0987669357986554,0.35650624857455926,-0.3771358438171025,-0.6102573700164736
2024-04-01,0.2699999999999999,22.986666666666668,5.0233333333333325,1.798349116023373,2024,-1.1707000517257142,-1.0987669357986554,0.36247073872631413,-0.4729835504874801,-0.29369777199615166
2024-05-01,0.264516129032258,24.038709677419355,5.567741935483871,1.8638255768340795,2024,-1.1707000517257142,-1.0987669357986554,1.0026164824024102,-0.4386088494041247,0.08281342705646678
2024-06-01,0.2392857142857143,23.29310344827586,4.98,1.9071297347510783,2024,-1.1707000517257142,-1.0987669357986554,1.3576886504099828,-0.5908611750784311,0.7330479001942112
2024-07-01,0.2655172413793104,28.68076923076924,7.300000000000001,1.9972181693240556,2024,-1.1707000517257142,-1.0987669357986554,-0.09710322952042375,-1.3151386360069954,1.6724370813858687
2024-08-01,0.2777777777777778,28.18076923076924,8.170967741935485,2.0886340718696337,2024,-1.1707000517257142,-1.0987669357986554,-0.29466259303192327,-0.6672382481424701,1.3415436161112606
2024-09-01,0.31,27.527272727272727,8.553333333333335,2.1671340698169352,2024,-1.1707000517257142,-1.0987669357986554,-1.3478974349301205,-1.0916278058971203,1.0838937259472972
2024-10-01,0.31,26.079310344827583,7.84516129032258,2.2582988297731026,2024,-1.1707000517257142,-1.0987669357986554,-0.06684599559863255,-0.1996921313634614,0.14575784696400806
2024-11-01,0.31,24.43,7.736666666666666,2.3215508847918835,2024,-1.1707000517257142,-1.0987669357986554,-0.018135584445529283,0.5384355740891993,-0.743487695035273
2024-12-01,0.31,25.006451612903227,7.848387096774194,2.384767062297892,2024,-1.1707000517257142,-1.0987669357986554,0.24817788021259518,0.7820192223499387,-0.7844812408786445
