"Date","Source","Site ID","POC","Daily Mean PM2.5 Concentration","Units","Daily AQI Value","Local Site Name","Daily Obs Count","Percent Complete","AQS Parameter Code","AQS Parameter Description","Method Code","Method Description","CBSA Code","CBSA Name","State FIPS Code","State","County FIPS Code","County","Site Latitude","Site Longitude"
"01/11/2017","AQS","530330030","3","5.4","ug/m3 LC","30","Seattle-10th & Weller","1","100.0000","88101","PM2.5 - Local Conditions","181","Thermo Scientific TEOM 1400 FDMS or 1405 8500C FDMS w/VSCC","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.597222","-122.319722"
"01/12/2017","AQS","530330030","3","7.7","ug/m3 LC","43","Seattle-10th & Weller","1","100.0000","88101","PM2.5 - Local Conditions","181","Thermo Scientific TEOM 1400 FDMS or 1405 8500C FDMS w/VSCC","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.597222","-122.319722"
"01/13/2017","AQS","530330030","3","7.9","ug/m3 LC","44","Seattle-10th & Weller","1","100.0000","88101","PM2.5 - Local Conditions","181","Thermo Scientific TEOM 1400 FDMS or 1405 8500C FDMS w/VSCC","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.597222","-122.319722"
"01/14/2017","AQS","530330030","3","11.4","ug/m3 LC","55","Seattle-10th & Weller","1","100.0000","88101","PM2.5 - Local Conditions","181","Thermo Scientific TEOM 1400 FDMS or 1405 8500C FDMS w/VSCC","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.597222","-122.319722"
"01/15/2017","AQS","530330030","3","25.3","ug/m3 LC","81","Seattle-10th & Weller","1","100.0000","88101","PM2.5 - Local Conditions","181","Thermo Scientific TEOM 1400 FDMS or 1405 8500C FDMS w/VSCC","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.597222","-122.319722"
"01/16/2017","AQS","530330030","3","21","ug/m3 LC","73","Seattle-10th & Weller","1","100.0000","88101","PM2.5 - Local Conditions","181","Thermo Scientific TEOM 1400 FDMS or 1405 8500C FDMS w/VSCC","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.597222","-122.319722"
"01/17/2017","AQS","530330030","3","11.1","ug/m3 LC","55","Seattle-10th & Weller","1","100.0000","88101","PM2.5 - Local Conditions","181","Thermo Scientific TEOM 1400 FDMS or 1405 8500C FDMS w/VSCC","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.597222","-122.319722"
"01/18/2017","AQS","530330030","3","1.9","ug/m3 LC","11","Seattle-10th & Weller","1","100.0000","88101","PM2.5 - Local Conditions","181","Thermo Scientific TEOM 1400 FDMS or 1405 8500C FDMS w/VSCC","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.597222","-122.319722"
"01/19/2017","AQS","530330030","3","3.8","ug/m3 LC","21","Seattle-10th & Weller","1","100.0000","88101","PM2.5 - Local Conditions","181","Thermo Scientific TEOM 1400 FDMS or 1405 8500C FDMS w/VSCC","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.597222","-122.319722"
"01/20/2017","AQS","530330030","3","4.3","ug/m3 LC","24","Seattle-10th & Weller","1","100.0000","88101","PM2.5 - Local Conditions","181","Thermo Scientific TEOM 1400 FDMS or 1405 8500C FDMS w/VSCC","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.597222","-122.319722"
"01/21/2017","AQS","530330030","3","10.8","ug/m3 LC","54","Seattle-10th & Weller","1","100.0000","88101","PM2.5 - Local Conditions","181","Thermo Scientific TEOM 1400 FDMS or 1405 8500C FDMS w/VSCC","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.597222","-122.319722"
"01/22/2017","AQS","530330030","3","4.4","ug/m3 LC","24","Seattle-10th & Weller","1","100.0000","88101","PM2.5 - Local Conditions","181","Thermo Scientific TEOM 1400 FDMS or 1405 8500C FDMS w/VSCC","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.597222","-122.319722"
"01/23/2017","AQS","530330030","3","6","ug/m3 LC","33","Seattle-10th & Weller","1","100.0000","88101","PM2.5 - Local Conditions","181","Thermo Scientific TEOM 1400 FDMS or 1405 8500C FDMS w/VSCC","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.597222","-122.319722"
"01/24/2017","AQS","530330030","3","15","ug/m3 LC","62","Seattle-10th & Weller","1","100.0000","88101","PM2.5 - Local Conditions","181","Thermo Scientific TEOM 1400 FDMS or 1405 8500C FDMS w/VSCC","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.597222","-122.319722"
"01/25/2017","AQS","530330030","3","16.7","ug/m3 LC","65","Seattle-10th & Weller","1","100.0000","88101","PM2.5 - Local Conditions","181","Thermo Scientific TEOM 1400 FDMS or 1405 8500C FDMS w/VSCC","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.597222","-122.319722"
"01/26/2017","AQS","530330030","3","13.5","ug/m3 LC","59","Seattle-10th & Weller","1","100.0000","88101","PM2.5 - Local Conditions","181","Thermo Scientific TEOM 1400 FDMS or 1405 8500C FDMS w/VSCC","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.597222","-122.319722"
"01/27/2017","AQS","530330030","3","7.2","ug/m3 LC","40","Seattle-10th & Weller","1","100.0000","88101","PM2.5 - Local Conditions","181","Thermo Scientific TEOM 1400 FDMS or 1405 8500C FDMS w/VSCC","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.597222","-122.319722"
"01/28/2017","AQS","530330030","3","7.4","ug/m3 LC","41","Seattle-10th & Weller","1","100.0000","88101","PM2.5 - Local Conditions","181","Thermo Scientific TEOM 1400 FDMS or 1405 8500C FDMS w/VSCC","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.597222","-122.319722"
"01/29/2017","AQS","530330030","3","7.4","ug/m3 LC","41","Seattle-10th & Weller","1","100.0000","88101","PM2.5 - Local Conditions","181","Thermo Scientific TEOM 1400 FDMS or 1405 8500C FDMS w/VSCC","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.597222","-122.319722"
"01/30/2017","AQS","530330030","3","4.7","ug/m3 LC","26","Seattle-10th & Weller","1","100.0000","88101","PM2.5 - Local Conditions","181","Thermo Scientific TEOM 1400 FDMS or 1405 8500C FDMS w/VSCC","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.597222","-122.319722"
"01/31/2017","AQS","530330030","3","3","ug/m3 LC","17","Seattle-10th & Weller","1","100.0000","88101","PM2.5 - Local Conditions","181","Thermo Scientific TEOM 1400 FDMS or 1405 8500C FDMS w/VSCC","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.597222","-122.319722"
"02/01/2017","AQS","530330030","3","2.7","ug/m3 LC","15","Seattle-10th & Weller","1","100.0000","88101","PM2.5 - Local Conditions","181","Thermo Scientific TEOM 1400 FDMS or 1405 8500C FDMS w/VSCC","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.597222","-122.319722"
"02/02/2017","AQS","530330030","3","2.1","ug/m3 LC","12","Seattle-10th & Weller","1","100.0000","88101","PM2.5 - Local Conditions","181","Thermo Scientific TEOM 1400 FDMS or 1405 8500C FDMS w/VSCC","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.597222","-122.319722"
"02/03/2017","AQS","530330030","3","5.9","ug/m3 LC","33","Seattle-10th & Weller","1","100.0000","88101","PM2.5 - Local Conditions","181","Thermo Scientific TEOM 1400 FDMS or 1405 8500C FDMS w/VSCC","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.597222","-122.319722"
"02/04/2017","AQS","530330030","3","4.4","ug/m3 LC","24","Seattle-10th & Weller","1","100.0000","88101","PM2.5 - Local Conditions","181","Thermo Scientific TEOM 1400 FDMS or 1405 8500C FDMS w/VSCC","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.597222","-122.319722"
"02/05/2017","AQS","530330030","3","2.4","ug/m3 LC","13","Seattle-10th & Weller","1","100.0000","88101","PM2.5 - Local Conditions","181","Thermo Scientific TEOM 1400 FDMS or 1405 8500C FDMS w/VSCC","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.597222","-122.319722"
"02/06/2017","AQS","530330030","3","5.2","ug/m3 LC","29","Seattle-10th & Weller","1","100.0000","88101","PM2.5 - Local Conditions","181","Thermo Scientific TEOM 1400 FDMS or 1405 8500C FDMS w/VSCC","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.597222","-122.319722"
"02/07/2017","AQS","530330030","3","4.4","ug/m3 LC","24","Seattle-10th & Weller","1","100.0000","88101","PM2.5 - Local Conditions","181","Thermo Scientific TEOM 1400 FDMS or 1405 8500C FDMS w/VSCC","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.597222","-122.319722"
"02/08/2017","AQS","530330030","3","5.2","ug/m3 LC","29","Seattle-10th & Weller","1","100.0000","88101","PM2.5 - Local Conditions","181","Thermo Scientific TEOM 1400 FDMS or 1405 8500C FDMS w/VSCC","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.597222","-122.319722"
"02/09/2017","AQS","530330030","3","3","ug/m3 LC","17","Seattle-10th & Weller","1","100.0000","88101","PM2.5 - Local Conditions","181","Thermo Scientific TEOM 1400 FDMS or 1405 8500C FDMS w/VSCC","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.597222","-122.319722"
"02/10/2017","AQS","530330030","3","3.5","ug/m3 LC","19","Seattle-10th & Weller","1","100.0000","88101","PM2.5 - Local Conditions","181","Thermo Scientific TEOM 1400 FDMS or 1405 8500C FDMS w/VSCC","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.597222","-122.319722"
"02/11/2017","AQS","530330030","3","4.6","ug/m3 LC","26","Seattle-10th & Weller","1","100.0000","88101","PM2.5 - Local Conditions","181","Thermo Scientific TEOM 1400 FDMS or 1405 8500C FDMS w/VSCC","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.597222","-122.319722"
"02/12/2017","AQS","530330030","3","7.7","ug/m3 LC","43","Seattle-10th & Weller","1","100.0000","88101","PM2.5 - Local Conditions","181","Thermo Scientific TEOM 1400 FDMS or 1405 8500C FDMS w/VSCC","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.597222","-122.319722"
"02/13/2017","AQS","530330030","3","10.4","ug/m3 LC","53","Seattle-10th & Weller","1","100.0000","88101","PM2.5 - Local Conditions","181","Thermo Scientific TEOM 1400 FDMS or 1405 8500C FDMS w/VSCC","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.597222","-122.319722"
"02/14/2017","AQS","530330030","3","17.3","ug/m3 LC","66","Seattle-10th & Weller","1","100.0000","88101","PM2.5 - Local Conditions","181","Thermo Scientific TEOM 1400 FDMS or 1405 8500C FDMS w/VSCC","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.597222","-122.319722"
"02/15/2017","AQS","530330030","3","5.1","ug/m3 LC","28","Seattle-10th & Weller","1","100.0000","88101","PM2.5 - Local Conditions","181","Thermo Scientific TEOM 1400 FDMS or 1405 8500C FDMS w/VSCC","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.597222","-122.319722"
"02/16/2017","AQS","530330030","3","4.2","ug/m3 LC","23","Seattle-10th & Weller","1","100.0000","88101","PM2.5 - Local Conditions","181","Thermo Scientific TEOM 1400 FDMS or 1405 8500C FDMS w/VSCC","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.597222","-122.319722"
"02/17/2017","AQS","530330030","3","3.9","ug/m3 LC","22","Seattle-10th & Weller","1","100.0000","88101","PM2.5 - Local Conditions","181","Thermo Scientific TEOM 1400 FDMS or 1405 8500C FDMS w/VSCC","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.597222","-122.319722"
"02/18/2017","AQS","530330030","3","6.1","ug/m3 LC","34","Seattle-10th & Weller","1","100.0000","88101","PM2.5 - Local Conditions","181","Thermo Scientific TEOM 1400 FDMS or 1405 8500C FDMS w/VSCC","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.597222","-122.319722"
"02/19/2017","AQS","530330030","3","3","ug/m3 LC","17","Seattle-10th & Weller","1","100.0000","88101","PM2.5 - Local Conditions","181","Thermo Scientific TEOM 1400 FDMS or 1405 8500C FDMS w/VSCC","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.597222","-122.319722"
"02/20/2017","AQS","530330030","3","4.3","ug/m3 LC","24","Seattle-10th & Weller","1","100.0000","88101","PM2.5 - Local Conditions","181","Thermo Scientific TEOM 1400 FDMS or 1405 8500C FDMS w/VSCC","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.597222","-122.319722"
"02/21/2017","AQS","530330030","3","4.8","ug/m3 LC","27","Seattle-10th & Weller","1","100.0000","88101","PM2.5 - Local Conditions","181","Thermo Scientific TEOM 1400 FDMS or 1405 8500C FDMS w/VSCC","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.597222","-122.319722"
"02/22/2017","AQS","530330030","3","4.6","ug/m3 LC","26","Seattle-10th & Weller","1","100.0000","88101","PM2.5 - Local Conditions","181","Thermo Scientific TEOM 1400 FDMS or 1405 8500C FDMS w/VSCC","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.597222","-122.319722"
"02/23/2017","AQS","530330030","3","8.5","ug/m3 LC","47","Seattle-10th & Weller","1","100.0000","88101","PM2.5 - Local Conditions","181","Thermo Scientific TEOM 1400 FDMS or 1405 8500C FDMS w/VSCC","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.597222","-122.319722"
"02/24/2017","AQS","530330030","3","6.2","ug/m3 LC","34","Seattle-10th & Weller","1","100.0000","88101","PM2.5 - Local Conditions","181","Thermo Scientific TEOM 1400 FDMS or 1405 8500C FDMS w/VSCC","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.597222","-122.319722"
"02/25/2017","AQS","530330030","3","6.5","ug/m3 LC","36","Seattle-10th & Weller","1","100.0000","88101","PM2.5 - Local Conditions","181","Thermo Scientific TEOM 1400 FDMS or 1405 8500C FDMS w/VSCC","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.597222","-122.319722"
"02/26/2017","AQS","530330030","3","2.3","ug/m3 LC","13","Seattle-10th & Weller","1","100.0000","88101","PM2.5 - Local Conditions","181","Thermo Scientific TEOM 1400 FDMS or 1405 8500C FDMS w/VSCC","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.597222","-122.319722"
"02/27/2017","AQS","530330030","3","5.4","ug/m3 LC","30","Seattle-10th & Weller","1","100.0000","88101","PM2.5 - Local Conditions","181","Thermo Scientific TEOM 1400 FDMS or 1405 8500C FDMS w/VSCC","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.597222","-122.319722"
"02/28/2017","AQS","530330030","3","5.4","ug/m3 LC","30","Seattle-10th & Weller","1","100.0000","88101","PM2.5 - Local Conditions","181","Thermo Scientific TEOM 1400 FDMS or 1405 8500C FDMS w/VSCC","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.597222","-122.319722"
"03/01/2017","AQS","530330030","3","3.8","ug/m3 LC","21","Seattle-10th & Weller","1","100.0000","88101","PM2.5 - Local Conditions","181","Thermo Scientific TEOM 1400 FDMS or 1405 8500C FDMS w/VSCC","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.597222","-122.319722"
"03/02/2017","AQS","530330030","3","3.9","ug/m3 LC","22","Seattle-10th & Weller","1","100.0000","88101","PM2.5 - Local Conditions","181","Thermo Scientific TEOM 1400 FDMS or 1405 8500C FDMS w/VSCC","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.597222","-122.319722"
"03/03/2017","AQS","530330030","3","3.1","ug/m3 LC","17","Seattle-10th & Weller","1","100.0000","88101","PM2.5 - Local Conditions","181","Thermo Scientific TEOM 1400 FDMS or 1405 8500C FDMS w/VSCC","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.597222","-122.319722"
"03/04/2017","AQS","530330030","3","2.2","ug/m3 LC","12","Seattle-10th & Weller","1","100.0000","88101","PM2.5 - Local Conditions","181","Thermo Scientific TEOM 1400 FDMS or 1405 8500C FDMS w/VSCC","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.597222","-122.319722"
"03/05/2017","AQS","530330030","3","1.9","ug/m3 LC","11","Seattle-10th & Weller","1","100.0000","88101","PM2.5 - Local Conditions","181","Thermo Scientific TEOM 1400 FDMS or 1405 8500C FDMS w/VSCC","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.597222","-122.319722"
"03/06/2017","AQS","530330030","3","2.9","ug/m3 LC","16","Seattle-10th & Weller","1","100.0000","88101","PM2.5 - Local Conditions","181","Thermo Scientific TEOM 1400 FDMS or 1405 8500C FDMS w/VSCC","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.597222","-122.319722"
"03/07/2017","AQS","530330030","3","2.7","ug/m3 LC","15","Seattle-10th & Weller","1","100.0000","88101","PM2.5 - Local Conditions","181","Thermo Scientific TEOM 1400 FDMS or 1405 8500C FDMS w/VSCC","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.597222","-122.319722"
"03/08/2017","AQS","530330030","3","4.7","ug/m3 LC","26","Seattle-10th & Weller","1","100.0000","88101","PM2.5 - Local Conditions","181","Thermo Scientific TEOM 1400 FDMS or 1405 8500C FDMS w/VSCC","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.597222","-122.319722"
"03/09/2017","AQS","530330030","3","5.7","ug/m3 LC","32","Seattle-10th & Weller","1","100.0000","88101","PM2.5 - Local Conditions","181","Thermo Scientific TEOM 1400 FDMS or 1405 8500C FDMS w/VSCC","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.597222","-122.319722"
"03/10/2017","AQS","530330030","3","4.5","ug/m3 LC","25","Seattle-10th & Weller","1","100.0000","88101","PM2.5 - Local Conditions","181","Thermo Scientific TEOM 1400 FDMS or 1405 8500C FDMS w/VSCC","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.597222","-122.319722"
"03/11/2017","AQS","530330030","3","5.9","ug/m3 LC","33","Seattle-10th & Weller","1","100.0000","88101","PM2.5 - Local Conditions","181","Thermo Scientific TEOM 1400 FDMS or 1405 8500C FDMS w/VSCC","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.597222","-122.319722"
"03/12/2017","AQS","530330030","3","3.6","ug/m3 LC","20","Seattle-10th & Weller","1","100.0000","88101","PM2.5 - Local Conditions","181","Thermo Scientific TEOM 1400 FDMS or 1405 8500C FDMS w/VSCC","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.597222","-122.319722"
"03/13/2017","AQS","530330030","3","6.7","ug/m3 LC","37","Seattle-10th & Weller","1","100.0000","88101","PM2.5 - Local Conditions","181","Thermo Scientific TEOM 1400 FDMS or 1405 8500C FDMS w/VSCC","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.597222","-122.319722"
"03/14/2017","AQS","530330030","3","4.1","ug/m3 LC","23","Seattle-10th & Weller","1","100.0000","88101","PM2.5 - Local Conditions","181","Thermo Scientific TEOM 1400 FDMS or 1405 8500C FDMS w/VSCC","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.597222","-122.319722"
"03/15/2017","AQS","530330030","3","3.4","ug/m3 LC","19","Seattle-10th & Weller","1","100.0000","88101","PM2.5 - Local Conditions","181","Thermo Scientific TEOM 1400 FDMS or 1405 8500C FDMS w/VSCC","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.597222","-122.319722"
"03/16/2017","AQS","530330030","3","4.3","ug/m3 LC","24","Seattle-10th & Weller","1","100.0000","88101","PM2.5 - Local Conditions","181","Thermo Scientific TEOM 1400 FDMS or 1405 8500C FDMS w/VSCC","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.597222","-122.319722"
"03/17/2017","AQS","530330030","3","7.1","ug/m3 LC","39","Seattle-10th & Weller","1","100.0000","88101","PM2.5 - Local Conditions","181","Thermo Scientific TEOM 1400 FDMS or 1405 8500C FDMS w/VSCC","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.597222","-122.319722"
"03/18/2017","AQS","530330030","3","2.3","ug/m3 LC","13","Seattle-10th & Weller","1","100.0000","88101","PM2.5 - Local Conditions","181","Thermo Scientific TEOM 1400 FDMS or 1405 8500C FDMS w/VSCC","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.597222","-122.319722"
"03/19/2017","AQS","530330030","3","4.6","ug/m3 LC","26","Seattle-10th & Weller","1","100.0000","88101","PM2.5 - Local Conditions","181","Thermo Scientific TEOM 1400 FDMS or 1405 8500C FDMS w/VSCC","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.597222","-122.319722"
"03/20/2017","AQS","530330030","3","4.9","ug/m3 LC","27","Seattle-10th & Weller","1","100.0000","88101","PM2.5 - Local Conditions","181","Thermo Scientific TEOM 1400 FDMS or 1405 8500C FDMS w/VSCC","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.597222","-122.319722"
"03/21/2017","AQS","530330030","3","7.6","ug/m3 LC","42","Seattle-10th & Weller","1","100.0000","88101","PM2.5 - Local Conditions","181","Thermo Scientific TEOM 1400 FDMS or 1405 8500C FDMS w/VSCC","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.597222","-122.319722"
"03/22/2017","AQS","530330030","3","3.2","ug/m3 LC","18","Seattle-10th & Weller","1","100.0000","88101","PM2.5 - Local Conditions","181","Thermo Scientific TEOM 1400 FDMS or 1405 8500C FDMS w/VSCC","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.597222","-122.319722"
"03/23/2017","AQS","530330030","3","4.3","ug/m3 LC","24","Seattle-10th & Weller","1","100.0000","88101","PM2.5 - Local Conditions","181","Thermo Scientific TEOM 1400 FDMS or 1405 8500C FDMS w/VSCC","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.597222","-122.319722"
"03/24/2017","AQS","530330030","3","4.1","ug/m3 LC","23","Seattle-10th & Weller","1","100.0000","88101","PM2.5 - Local Conditions","181","Thermo Scientific TEOM 1400 FDMS or 1405 8500C FDMS w/VSCC","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.597222","-122.319722"
"03/25/2017","AQS","530330030","3","3.4","ug/m3 LC","19","Seattle-10th & Weller","1","100.0000","88101","PM2.5 - Local Conditions","181","Thermo Scientific TEOM 1400 FDMS or 1405 8500C FDMS w/VSCC","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.597222","-122.319722"
"03/26/2017","AQS","530330030","3","3.3","ug/m3 LC","18","Seattle-10th & Weller","1","100.0000","88101","PM2.5 - Local Conditions","181","Thermo Scientific TEOM 1400 FDMS or 1405 8500C FDMS w/VSCC","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.597222","-122.319722"
"03/27/2017","AQS","530330030","3","4.6","ug/m3 LC","26","Seattle-10th & Weller","1","100.0000","88101","PM2.5 - Local Conditions","181","Thermo Scientific TEOM 1400 FDMS or 1405 8500C FDMS w/VSCC","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.597222","-122.319722"
"03/28/2017","AQS","530330030","3","3.2","ug/m3 LC","18","Seattle-10th & Weller","1","100.0000","88101","PM2.5 - Local Conditions","181","Thermo Scientific TEOM 1400 FDMS or 1405 8500C FDMS w/VSCC","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.597222","-122.319722"
"03/29/2017","AQS","530330030","3","2","ug/m3 LC","11","Seattle-10th & Weller","1","100.0000","88101","PM2.5 - Local Conditions","181","Thermo Scientific TEOM 1400 FDMS or 1405 8500C FDMS w/VSCC","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","033","King","47.597222","-122.319722"
